1647323189.6769426	0 Bytes
1647323194.9479191	0 Bytes
1647323195.9735456	12.3 kB
1647323196.9868655	39.0 kB
1647323198.0145957	73.4 kB
1647323199.0512466	95.2 kB
1647323200.0665588	107.8 kB
1647323201.0700636	124.3 kB
1647323202.1025755	136.0 kB
1647323203.134609	145.4 kB
1647323204.165466	151.9 kB
1647323205.1710777	163.1 kB
1647323206.1738474	170.9 kB
1647323207.1863317	177.5 kB
1647323208.1873224	182.9 kB
1647323209.1881704	187.5 kB
1647323210.2226145	191.5 kB
1647323211.2506034	195.7 kB
1647323212.2568254	200.3 kB
1647323213.2777162	204.2 kB
1647323214.2777567	207.0 kB
1647323215.29861	209.1 kB
1647323216.3306518	210.7 kB
1647323217.348043	213.7 kB
1647323218.3705502	216.2 kB
1647323219.3767195	218.2 kB
1647323220.3813646	220.0 kB
1647323221.4226272	220.3 kB
1647323222.4352314	222.6 kB
1647323223.4530787	224.5 kB
1647323224.4541137	226.0 kB
1647323225.4553056	226.8 kB
1647323226.4589965	228.2 kB
1647323227.4893148	230.6 kB
1647323228.5265932	232.5 kB
1647323229.546568	233.5 kB
1647323230.5705447	233.4 kB
1647323231.622799	234.3 kB
1647323232.6437354	235.6 kB
