1647322538.3536768	0 Bytes
1647322542.7738206	0 Bytes
1647322543.8025694	22.8 kB
1647322544.8029475	70.0 kB
1647322545.8305795	100.8 kB
1647322546.8323796	136.0 kB
1647322547.8385808	161.8 kB
1647322548.8825965	180.5 kB
1647322549.9185746	201.6 kB
1647322550.9185896	203.9 kB
1647322551.9514673	215.1 kB
1647322552.9612825	227.0 kB
1647322553.9665642	236.6 kB
1647322554.978568	251.2 kB
1647322555.997207	257.4 kB
1647322557.026656	268.6 kB
1647322558.0625646	269.7 kB
1647322559.064143	271.6 kB
1647322560.0879211	274.2 kB
1647322561.0946963	279.6 kB
1647322562.0947297	281.7 kB
1647322563.1385808	289.1 kB
1647322564.1567497	294.9 kB
1647322565.158373	300.4 kB
1647322566.1773882	306.3 kB
1647322567.1825008	312.4 kB
1647322568.1945984	315.7 kB
1647322569.2127469	318.8 kB
1647322570.250558	313.8 kB
