1647322538.4069836	0 Bytes
1647322542.7990468	0 Bytes
1647322543.8045979	6.2 kB
1647322544.8198624	22.9 kB
1647322545.8471699	43.9 kB
1647322546.861357	66.9 kB
1647322547.8996994	85.6 kB
1647322548.9038432	102.7 kB
1647322549.9087284	119.1 kB
1647322551.0042992	121.8 kB
1647322552.0238814	133.0 kB
1647322553.0332797	146.7 kB
1647322554.04389	154.2 kB
1647322555.071472	160.3 kB
1647322556.0762732	170.6 kB
1647322557.103888	177.9 kB
1647322558.1118717	184.6 kB
1647322559.112409	186.8 kB
1647322560.118861	192.7 kB
1647322561.1558876	196.6 kB
1647322562.1566734	200.7 kB
1647322563.1918883	206.9 kB
1647322564.1919236	209.5 kB
1647322565.2022767	213.5 kB
1647322566.235907	218.6 kB
1647322567.2678816	218.6 kB
1647322568.2720056	222.0 kB
1647322569.2764456	224.4 kB
1647322570.287631	225.5 kB
1647322571.3078883	227.9 kB
1647322572.3080108	230.4 kB
1647322573.3169098	232.3 kB
1647322574.317336	234.4 kB
1647322575.3519042	235.4 kB
1647322576.379944	236.0 kB
1647322577.3918743	235.8 kB
1647322578.4079509	237.5 kB
1647322579.440103	238.8 kB
1647322580.4407804	240.9 kB
