1647320077.4776857	0 Bytes
1647320090.218307	0 Bytes
1647320091.2187574	10.1 kB
1647320092.2434542	31.1 kB
1647320093.9233522	37.0 kB
1647320095.8231487	34.5 kB
1647320096.8261645	36.5 kB
1647320097.8539326	47.5 kB
1647320098.8620145	59.2 kB
1647320099.863943	70.4 kB
1647320100.8789868	79.6 kB
1647320101.8811603	89.5 kB
1647320102.8837595	98.9 kB
1647320103.8859959	106.2 kB
1647320104.8900485	114.4 kB
1647320105.8939686	120.1 kB
1647320106.9220226	128.3 kB
1647320107.92967	133.5 kB
1647320108.932547	139.2 kB
1647320109.9590864	144.1 kB
1647320111.0019965	150.2 kB
1647320112.0148494	155.7 kB
1647320113.0260353	160.2 kB
1647320114.0327764	164.6 kB
1647320115.0459466	168.4 kB
1647320116.045951	172.4 kB
1647320117.0887961	176.0 kB
1647320118.1180043	172.9 kB
1647320119.4053273	169.0 kB
1647320120.4347641	165.5 kB
1647320121.4901748	162.4 kB
1647320123.1675687	157.1 kB
1647320124.181767	156.4 kB
1647320125.2105374	154.8 kB
1647320126.2366664	155.5 kB
1647320127.2579618	155.2 kB
1647320128.2859874	156.0 kB
1647320129.2869484	156.4 kB
1647320130.3413365	157.1 kB
1647320131.3728018	159.0 kB
1647320132.4019508	161.1 kB
1647320133.401998	163.5 kB
1647320134.4186337	164.5 kB
1647320135.4672527	165.8 kB
1647320136.472145	167.1 kB
1647320137.4899492	169.2 kB
