1647320077.2612307	0 Bytes
1647320084.0403855	0 Bytes
1647320085.050062	0 Bytes
1647320086.051538	0 Bytes
1647320087.0529597	0 Bytes
1647320088.0543852	0 Bytes
1647320089.059866	5.7 kB
1647320090.107328	8.2 kB
1647320091.1082988	10.6 kB
1647320092.1510508	12.4 kB
1647320093.2370331	15.5 kB
1647320094.275855	19.8 kB
1647320095.3734944	22.2 kB
1647320096.795715	21.7 kB
1647320097.8158147	23.3 kB
1647320098.8609955	27.4 kB
1647320099.890656	30.5 kB
1647320100.928767	33.8 kB
1647320101.9559138	37.3 kB
1647320102.963864	41.3 kB
1647320104.004218	45.1 kB
1647320105.0114188	48.4 kB
1647320106.0395105	50.5 kB
1647320107.0825434	52.7 kB
1647320108.133787	53.9 kB
1647320109.143187	55.5 kB
1647320110.1447635	56.1 kB
1647320111.1878822	56.4 kB
1647320112.1983087	57.6 kB
1647320113.1996546	58.7 kB
1647320114.208871	59.6 kB
1647320115.2505264	60.0 kB
1647320116.2826104	60.1 kB
1647320117.4010546	59.8 kB
1647320118.4238818	59.5 kB
1647320119.4350479	60.1 kB
1647320120.4388316	60.2 kB
1647320121.918342	58.5 kB
1647320122.9261568	57.8 kB
1647320123.951164	56.7 kB
1647320124.9620583	57.4 kB
1647320125.981513	58.3 kB
1647320126.9951708	58.6 kB
1647320128.0121622	58.6 kB
1647320129.053531	58.7 kB
1647320130.061807	59.2 kB
1647320131.0636022	59.8 kB
1647320132.1221836	60.2 kB
1647320133.1392927	61.1 kB
1647320134.149568	62.1 kB
1647320135.1909883	63.3 kB
1647320136.2319164	64.2 kB
1647320137.2640307	64.7 kB
1647320138.2742863	65.1 kB
1647320139.3558373	64.9 kB
1647320140.4643362	64.7 kB
1647320141.5202186	64.4 kB
1647320142.580631	64.0 kB
1647320143.5841048	63.8 kB
1647320144.614413	63.9 kB
1647320145.6433923	64.7 kB
1647320146.671914	65.4 kB
1647320147.6839087	66.1 kB
1647320148.7278442	66.8 kB
1647320149.7765234	67.6 kB
1647320150.783912	68.8 kB
1647320151.7839682	70.3 kB
1647320152.8342152	70.9 kB
1647320153.8701148	70.8 kB
1647320154.8965366	70.5 kB
1647320155.9662492	70.3 kB
1647320156.999212	70.2 kB
1647320158.019861	70.3 kB
1647320159.0598946	70.5 kB
1647320160.0739691	70.8 kB
1647320161.1589482	71.0 kB
1647320162.1615927	71.3 kB
1647320163.16879	71.9 kB
1647320164.1770396	72.5 kB
1647320165.1839232	73.0 kB
1647320166.207915	73.5 kB
1647320167.2468052	73.8 kB
1647320168.3904378	73.7 kB
1647320169.4736335	73.6 kB
1647320170.4986916	73.3 kB
1647320171.5553691	73.1 kB
1647320172.55589	72.9 kB
1647320173.6008966	72.9 kB
1647320174.6141722	73.2 kB
1647320175.6177278	73.5 kB
1647320176.644991	73.9 kB
1647320177.64728	74.4 kB
1647320178.6495965	75.1 kB
1647320179.6751342	75.7 kB
1647320180.6922617	75.9 kB
1647320181.7111826	76.1 kB
1647320182.8674521	76.0 kB
1647320183.906557	75.8 kB
1647320184.9129977	75.7 kB
1647320185.9606788	75.5 kB
1647320186.9958832	75.6 kB
1647320188.0530908	76.0 kB
1647320189.0546725	76.4 kB
1647320190.0841832	76.6 kB
1647320191.1127365	76.8 kB
1647320192.1258729	76.9 kB
1647320193.1438904	77.1 kB
1647320194.1704648	77.1 kB
1647320195.281583	77.1 kB
1647320196.3552055	77.1 kB
1647320197.3959098	77.3 kB
1647320198.4039614	77.2 kB
1647320199.439854	77.2 kB
1647320200.453866	77.2 kB
