1647320078.7157135	0 Bytes
1647320088.0078378	0 Bytes
1647320089.017525	0 Bytes
1647320090.0465715	5.3 kB
1647320091.0585916	17.0 kB
1647320092.0826085	32.4 kB
1647320093.108598	45.5 kB
1647320094.3317597	43.1 kB
1647320095.3332388	40.7 kB
1647320096.4118912	38.7 kB
1647320097.4138305	51.3 kB
1647320098.4185984	64.4 kB
1647320099.4311516	78.3 kB
1647320100.4326787	87.8 kB
1647320101.4868817	99.8 kB
1647320102.4945972	110.4 kB
1647320103.5065403	121.8 kB
1647320104.534609	128.9 kB
1647320105.5598512	136.7 kB
1647320106.5985997	143.0 kB
1647320107.627632	149.0 kB
1647320108.6628797	155.1 kB
1647320109.6945455	158.5 kB
1647320110.72257	164.1 kB
1647320111.7625492	169.4 kB
1647320112.7636168	174.1 kB
1647320113.7945802	178.7 kB
1647320114.7948408	182.0 kB
1647320116.3729208	177.4 kB
1647320117.4050858	178.7 kB
1647320118.4159613	174.6 kB
1647320119.4536233	171.1 kB
1647320120.5704277	166.9 kB
1647320121.8488848	162.9 kB
1647320122.8513246	161.0 kB
1647320123.9250207	159.0 kB
1647320124.9425914	157.0 kB
1647320125.9524593	157.4 kB
1647320126.9617925	157.5 kB
1647320127.9977436	158.5 kB
1647320129.0019028	158.2 kB
1647320130.0425978	159.6 kB
1647320131.0785165	162.0 kB
1647320132.085838	163.1 kB
1647320133.0866323	166.2 kB
1647320134.0987344	167.7 kB
1647320135.1193812	168.9 kB
1647320136.146604	171.2 kB
1647320137.1505654	173.1 kB
