1647322160.9323914	0 Bytes
1647322166.5263617	0 Bytes
1647322167.561241	35.6 kB
1647322168.5818882	98.5 kB
1647322169.5964887	149.8 kB
1647322170.6219537	182.4 kB
1647322171.6562452	198.2 kB
1647322172.6778953	226.0 kB
1647322173.7058966	248.6 kB
1647322174.742693	267.4 kB
1647322175.7659035	288.3 kB
1647322176.7818763	300.2 kB
1647322177.8178906	297.4 kB
1647322179.0452032	287.4 kB
1647322180.0481424	284.7 kB
1647322181.0658963	281.7 kB
1647322182.0810874	280.3 kB
1647322183.0931125	279.7 kB
1647322184.1018796	278.2 kB
1647322185.1258729	281.1 kB
1647322186.1884391	278.9 kB
1647322187.2018607	285.3 kB
1647322188.2027457	290.8 kB
1647322189.241867	294.3 kB
1647322190.265832	298.5 kB
1647322191.3180678	297.1 kB
1647322192.3302023	302.7 kB
1647322193.3698697	308.1 kB
